route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
113B,MT,111359057,Westminster Station,1, 113  2,1018362
113B,MT,111359058,Westminster Station,1, 113  1,1018362
113B,MT,111359059,Westminster Station,1, 113  2,1018362
113B,MT,111359060,Westminster Station,1, 113  2,1018362
113B,MT,111359061,Westminster Station,1, 113  2,1018362
113B,MT,111359062,Westminster Station,1, 113  2,1018362
113B,MT,111359063,Westminster Station,1, 113  2,1018362
113B,MT,111359064,Westminster Station,1, 113  2,1018362
113B,MT,111359065,Westminster Station,1, 113  2,1018362
113B,MT,111359066,Westminster Station,1, 113  1,1018362
113B,MT,111359067,Westminster Station,1, 113  2,1018362
113B,MT,111359068,Westminster Station,1, 113  1,1018362
113B,MT,111359069,Westminster Station,1, 113  2,1018362
113B,MT,111359070,Westminster Station,1, 113  1,1018362
113B,MT,111509490,Westminster Station,1, 113  2,1018362
113B,MT,111509491,Union Station,0, 113  2,1018354
113B,SA,111359072,Union Station,0, 113  1,1018354
113B,SA,111359073,Union Station,0, 113  1,1018354
113B,SA,111359074,Union Station,0, 113  1,1018354
113B,SA,111359075,Union Station,0, 113  1,1018354
113B,SA,111359077,Union Station,0, 113  1,1018354
113B,SA,111359078,Union Station,0, 113  1,1018354
113B,SA,111359079,Union Station,0, 113  1,1018354
113B,SA,111359080,Union Station,0, 113  1,1018354
113B,SA,111359081,Union Station,0, 113  1,1018354
113B,SA,111359082,Union Station,0, 113  1,1018354
113B,SA,111359083,Union Station,0, 113  1,1018354
113B,SA,111359084,Union Station,0, 113  1,1018354
113B,SA,111359085,Union Station,0, 113  1,1018354
113B,SA,111359086,Union Station,0, 113  1,1018354
113B,SA,111359087,Union Station,0, 113  1,1018354
113B,SA,111359088,Union Station,0, 113  1,1018354
113B,SA,111359089,Union Station,0, 113  1,1018354
113B,SA,111359090,Westminster Station,1, 113  1,1018362
113B,SA,111359092,Westminster Station,1, 113  1,1018362
113B,SA,111359093,Westminster Station,1, 113  1,1018362
113B,SA,111359094,Westminster Station,1, 113  1,1018362
113B,SA,111359095,Westminster Station,1, 113  1,1018362
113B,SA,111359096,Westminster Station,1, 113  1,1018362
113B,SA,111359097,Westminster Station,1, 113  1,1018362
113B,SA,111359098,Westminster Station,1, 113  1,1018362
113B,SA,111359099,Westminster Station,1, 113  1,1018362
113B,SA,111359100,Westminster Station,1, 113  1,1018362
113B,SA,111359101,Westminster Station,1, 113  1,1018362
113B,SA,111359102,Westminster Station,1, 113  1,1018362
113B,SA,111359103,Westminster Station,1, 113  1,1018362
113B,SA,111359104,Westminster Station,1, 113  1,1018362
113B,SA,111359105,Westminster Station,1, 113  1,1018362
113B,SA,111359106,Westminster Station,1, 113  1,1018362
113B,SA,111359107,Westminster Station,1, 113  1,1018362
113B,SA,111509547,Union Station,0, 113  1,1018354
113B,SA,111509548,Westminster Station,1, 113  1,1018362
113B,SU,111509549,Union Station,0, 113  1,1018354
113B,SU,111509550,Union Station,0, 113  1,1018354
113B,SU,111509551,Union Station,0, 113  1,1018354
113B,SU,111509552,Union Station,0, 113  1,1018354
113B,SU,111509554,Union Station,0, 113  1,1018354
113B,SU,111509555,Union Station,0, 113  1,1018354
113B,SU,111509556,Union Station,0, 113  1,1018354
113B,SU,111509557,Union Station,0, 113  1,1018354
113B,SU,111509558,Union Station,0, 113  1,1018354
113B,SU,111509559,Union Station,0, 113  1,1018354
113B,SU,111509560,Union Station,0, 113  1,1018354
113B,SU,111509561,Union Station,0, 113  1,1018354
113B,SU,111509562,Union Station,0, 113  1,1018354
113B,SU,111509563,Union Station,0, 113  1,1018354
113B,SU,111509564,Union Station,0, 113  1,1018354
113B,SU,111509565,Union Station,0, 113  1,1018354
113B,SU,111509566,Union Station,0, 113  1,1018354
113B,SU,111509567,Union Station,0, 113  1,1018354
113B,SU,111509568,Westminster Station,1, 113  1,1018362
113B,SU,111509570,Westminster Station,1, 113  1,1018362
113B,SU,111509571,Westminster Station,1, 113  1,1018362
113B,SU,111509572,Westminster Station,1, 113  1,1018362
113B,SU,111509573,Westminster Station,1, 113  1,1018362
113B,SU,111509574,Westminster Station,1, 113  1,1018362
113B,SU,111509575,Westminster Station,1, 113  1,1018362
113B,SU,111509576,Westminster Station,1, 113  1,1018362
113B,SU,111509577,Westminster Station,1, 113  1,1018362
113B,SU,111509578,Westminster Station,1, 113  1,1018362
113B,SU,111509579,Westminster Station,1, 113  1,1018362
113B,SU,111509580,Westminster Station,1, 113  1,1018362
113B,SU,111509581,Westminster Station,1, 113  1,1018362
113B,SU,111509582,Westminster Station,1, 113  1,1018362
113B,SU,111509583,Westminster Station,1, 113  1,1018362
113B,SU,111509584,Westminster Station,1, 113  1,1018362
113B,SU,111509585,Westminster Station,1, 113  1,1018362
113B,SU,111509586,Westminster Station,1, 113  1,1018362
116X,WK,111359144,Civic Center,0,116X 34,1018369
116X,WK,111359145,Civic Center,0,116X 33,1018369
116X,WK,111359146,Civic Center,0,116X 32,1018369
116X,WK,111359147,Civic Center,0,120X 51,1018369
116X,WK,111359148,Ken Caryl PnR,1,116X 61,1018371
116X,WK,111359149,Ken Caryl PnR,1,116X 62,1018371
116X,WK,111359150,Ken Caryl PnR,1,116X 61,1018371
116X,WK,111359151,Ken Caryl PnR,1, 90L 10,1018370
12,SA,111359152,Wagon Rd PnR,0,  12 12,1018376
12,SA,111359153,Wagon Rd PnR,0,  12 11,1018376
12,SA,111359154,Wagon Rd PnR,0,  12 13,1018376
12,SA,111359155,Wagon Rd PnR,0,  12 13,1018376
12,SA,111359156,Wagon Rd PnR,0,  12 13,1018376
12,SA,111359157,Wagon Rd PnR,0,  12 14,1018376
12,SA,111359158,Wagon Rd PnR,0,  12 12,1018376
12,SA,111359159,Wagon Rd PnR,0,  12 11,1018376
12,SA,111359160,Wagon Rd PnR,0,  12 12,1018376
12,SA,111359161,Wagon Rd PnR,0,  12 11,1018376
12,SA,111359162,Wagon Rd PnR,0,   0  2,1018376
12,SA,111359163,Wagon Rd PnR,0,  12 17,1018376
12,SA,111359164,Wagon Rd PnR,0,  12 11,1018376
12,SA,111359165,Wagon Rd PnR,0,  12 16,1018376
12,SA,111359166,Wagon Rd PnR,0,  12 13,1018376
12,SA,111359167,Wagon Rd PnR,0,  12 15,1018376
12,SA,111359168,Wagon Rd PnR,0,  12 15,1018376
12,SA,111359169,Wagon Rd PnR,0,  12 14,1018376
12,SA,111359170,Wagon Rd PnR,0,  12 13,1018376
12,SA,111359171,Wagon Rd PnR,0,  12 14,1018376
12,SA,111359172,Wagon Rd PnR,0,  12 18,1018376
12,SA,111359173,Wagon Rd PnR,0,  12 12,1018376
12,SA,111359174,Wagon Rd PnR,0,  12 17,1018376
12,SA,111359175,Wagon Rd PnR,0,  12 16,1018376
12,SA,111359176,Wagon Rd PnR,0,  12 16,1018376
12,SA,111359177,Wagon Rd PnR,0,  12 12,1018376
12,SA,111359178,Wagon Rd PnR,0,  12 18,1018376
12,SA,111359179,Wagon Rd PnR,0,  12 15,1018376
12,SA,111359180,Wagon Rd PnR,0,  12 14,1018376
12,SA,111359181,Englewood Stn,1,  12 16,1018383
12,SA,111359182,Englewood Stn,1,  12 16,1018383
12,SA,111359183,Englewood Stn,1,  12 11,1018383
12,SA,111359184,Englewood Stn,1,  12 11,1018383
12,SA,111359185,Englewood Stn,1,  12 13,1018383
12,SA,111359186,Englewood Stn,1,  12 15,1018383
12,SA,111359187,Englewood Stn,1,  12 14,1018383
12,SA,111359188,Englewood Stn,1,  12 13,1018383
12,SA,111359189,Englewood Stn,1,  12 17,1018383
12,SA,111359190,Englewood Stn,1,  12 12,1018383
12,SA,111359191,Englewood Stn,1,  12 14,1018383
12,SA,111359192,Englewood Stn,1,  12 18,1018383
12,SA,111359193,Englewood Stn,1,  12 12,1018383
12,SA,111359194,Englewood Stn,1,  12 17,1018383
12,SA,111359195,Englewood Stn,1,  12 18,1018383
12,SA,111359196,Englewood Stn,1,  12 11,1018383
12,SA,111359197,Englewood Stn,1,  12 13,1018383
12,SA,111359198,Englewood Stn,1,  12 16,1018383
12,SA,111359199,Englewood Stn,1,  12 13,1018383
12,SA,111359200,Englewood Stn,1,  12 15,1018383
12,SA,111359201,Englewood Stn,1,  12 14,1018383
12,SA,111359202,Englewood Stn,1,  12 14,1018383
12,SA,111359203,Englewood Stn,1,  12 12,1018383
12,SA,111359204,Englewood Stn,1,  12 14,1018383
12,SA,111359205,Englewood Stn,1,  12 12,1018383
12,SA,111359206,Englewood Stn,1,  12 17,1018383
12,SA,111359207,Englewood Stn,1,  12 11,1018383
12,SA,111359208,Englewood Stn,1,  12 11,1018383
12,SA,111359209,Englewood Stn,1,  12 13,1018383
12,SA,111359210,Englewood Stn,1,  12 15,1018383
12,SA,111359211,Englewood Stn,1,  12 12,1018383
12,SU,111359212,Wagon Rd PnR,0,  12  1,1018376
12,SU,111359213,Wagon Rd PnR,0,  12  4,1018376
12,SU,111359214,Wagon Rd PnR,0,  12  4,1018376
12,SU,111359215,Wagon Rd PnR,0,  12  1,1018376
12,SU,111359216,Wagon Rd PnR,0,  12  5,1018376
12,SU,111359217,Wagon Rd PnR,0,  12  3,1018376
12,SU,111359218,Wagon Rd PnR,0,  12  4,1018376
12,SU,111359219,Wagon Rd PnR,0,  12  5,1018376
12,SU,111359220,Wagon Rd PnR,0,  12  3,1018376
12,SU,111359221,Wagon Rd PnR,0,  12  1,1018376
12,SU,111359222,Wagon Rd PnR,0,  12  4,1018376
12,SU,111359223,Wagon Rd PnR,0,  12  5,1018376
12,SU,111359224,Wagon Rd PnR,0,  12  4,1018376
12,SU,111359225,Wagon Rd PnR,0,  12  1,1018376
12,SU,111359226,Wagon Rd PnR,0,  12  3,1018376
12,SU,111359227,Wagon Rd PnR,0,  12  3,1018376
12,SU,111359228,Wagon Rd PnR,0,  12  1,1018376
12,SU,111359229,Wagon Rd PnR,0,  12  5,1018376
12,SU,111359230,Englewood Stn,1,  12  1,1018383
12,SU,111359231,Englewood Stn,1,  12  3,1018383
12,SU,111359232,Englewood Stn,1,  12  5,1018383
12,SU,111359233,Englewood Stn,1,  12  5,1018383
12,SU,111359234,Englewood Stn,1,  12  3,1018383
12,SU,111359235,Englewood Stn,1,  12  4,1018383
12,SU,111359236,Englewood Stn,1,  12  3,1018383
12,SU,111359237,Englewood Stn,1,  12  1,1018383
12,SU,111359238,Englewood Stn,1,  12  4,1018383
12,SU,111359239,Englewood Stn,1,  12  1,1018383
12,SU,111359240,Englewood Stn,1,  12  5,1018383
12,SU,111359241,Englewood Stn,1,  12  4,1018383
12,SU,111359242,Englewood Stn,1,  12  5,1018383
12,SU,111359243,Englewood Stn,1,  12  1,1018383
12,SU,111359244,Englewood Stn,1,  12  3,1018383
12,SU,111359245,106th/Melody via Washington,1,  12  5,1018378
12,SU,111359246,Englewood Stn,1,  12  5,1018383
12,SU,111359247,Englewood Stn,1,  12  3,1018383
12,SU,111359248,Englewood Stn,1,  12  4,1018383
12,WK,111359249,Wagon Rd PnR,0,  12 16,1018376
12,WK,111359250,Wagon Rd PnR,0,  12 14,1018376
12,WK,111359251,Wagon Rd PnR,0,  12 14,1018376
12,WK,111359252,Wagon Rd PnR,0,  12  2,1018376
12,WK,111359253,Wagon Rd PnR,0,  12  7,1018376
12,WK,111359254,Wagon Rd PnR,0,  12  3,1018376
12,WK,111359255,Wagon Rd PnR,0,  12 18,1018376
12,WK,111359256,Wagon Rd PnR,0,  12 16,1018376
12,WK,111359257,Wagon Rd PnR,0,  12  2,1018376
12,WK,111359258,Wagon Rd PnR,0,  12  2,1018376
12,WK,111359259,Wagon Rd PnR,0,  12  6,1018376
12,WK,111359260,Wagon Rd PnR,0,  12 18,1018376
12,WK,111359261,Wagon Rd PnR,0,  12 51,1018376
12,WK,111359262,Wagon Rd PnR,0,  12 52,1018376
12,WK,111359263,Wagon Rd PnR,0,  12 52,1018376
12,WK,111359264,Wagon Rd PnR,0,  12 26,1018376
12,WK,111359265,Wagon Rd PnR,0,  12  6,1018376
12,WK,111359266,Wagon Rd PnR,0,  12  6,1018376
12,WK,111359267,Wagon Rd PnR,0,  12 51,1018376
12,WK,111359268,64th Ave via Washington,0,  88 21,1018374
12,WK,111359269,Wagon Rd PnR,0,  12  7,1018376
12,WK,111359270,64th Ave via Washington,0,  12 34,1018374
12,WK,111359271,Wagon Rd PnR,0,  12  3,1018376
12,WK,111359272,64th Ave via Washington,0, 120 12,1018374
12,WK,111359273,Wagon Rd PnR,0,  12  2,1018376
12,WK,111359274,Wagon Rd PnR,0,  12 16,1018376
12,WK,111359275,Wagon Rd PnR,0,  12  3,1018376
12,WK,111359276,Wagon Rd PnR,0,  12 14,1018376
12,WK,111359277,Wagon Rd PnR,0,  12  6,1018376
12,WK,111359278,Wagon Rd PnR,0,  12  2,1018376
12,WK,111359279,Wagon Rd PnR,0,  12 52,1018376
12,WK,111359280,Wagon Rd PnR,0,  12 26,1018376
12,WK,111359281,Wagon Rd PnR,0,  12  7,1018376
12,WK,111359282,Wagon Rd PnR,0,  12  3,1018376
12,WK,111359283,106th/Melody via Washington,0,  12 53,1018373
12,WK,111359284,106th/Melody via Washington,0, 39L 40,1018375
12,WK,111359285,106th/Melody via Washington,0,  12 47,1018375
12,WK,111359286,Wagon Rd PnR,0,  12 16,1018376
12,WK,111359287,Wagon Rd PnR,0,  12  6,1018376
12,WK,111359288,Wagon Rd PnR,0,  12 18,1018376
12,WK,111359289,Englewood Stn,1,  12 51,1018383
12,WK,111359290,Englewood Stn,1,  12  2,1018383
12,WK,111359291,Englewood Stn,1,  12 14,1018383
12,WK,111359292,Englewood Stn,1,  12  6,1018383
12,WK,111359293,Englewood Stn,1,  12 52,1018383
12,WK,111359294,Englewood Stn,1,  12 26,1018383
12,WK,111359295,Englewood Stn,1,  12 14,1018383
12,WK,111359296,Englewood Stn,1,  12 18,1018383
12,WK,111359297,Englewood Stn,1,  12 16,1018383
12,WK,111359298,Englewood Stn,1,  12 14,1018383
12,WK,111359299,Englewood Stn,1,  12 51,1018383
12,WK,111359300,Englewood Stn,1,  12 26,1018383
12,WK,111359301,Englewood Stn,1,  12  7,1018383
12,WK,111359302,Englewood Stn,1,  12 16,1018383
12,WK,111359303,Englewood Stn,1,  12 16,1018383
12,WK,111359304,Englewood Stn,1,  12  3,1018383
12,WK,111359305,Englewood Stn,1,  12 33,1018382
12,WK,111359306,Englewood Stn,1,  12 18,1018383
12,WK,111359307,Englewood Stn,1,  12  6,1018383
12,WK,111359308,Englewood Stn,1,  12  2,1018383
12,WK,111359309,Englewood Stn,1,  12  7,1018383
12,WK,111359310,Englewood Stn,1,  12 16,1018383
12,WK,111359311,Englewood Stn,1,  12  2,1018383
12,WK,111359312,Englewood Stn,1,  76 50,1018382
12,WK,111359313,Englewood Stn,1,  12 51,1018383
12,WK,111359314,Englewood Stn,1,  12  6,1018383
12,WK,111359315,Englewood Stn,1,  12 52,1018383
12,WK,111359316,Englewood Stn,1,  12 26,1018383
12,WK,111359317,Englewood Stn,1,  12  3,1018383
12,WK,111359318,Englewood Stn,1,  12  7,1018383
12,WK,111359319,Englewood Stn,1,  12  3,1018383
12,WK,111359320,Englewood Stn,1,  12  3,1018383
12,WK,111359321,Englewood Stn,1,  12  6,1018383
12,WK,111359322,Englewood Stn,1,  12 18,1018383
12,WK,111359323,Englewood Stn,1,  12 53,1018382
12,WK,111359324,Englewood Stn,1, 120 12,1018383
12,WK,111359325,Englewood Stn,1,  12 52,1018383
12,WK,111359326,Englewood Stn,1,  12  2,1018383
12,WK,111359327,Englewood Stn,1,  12  7,1018383
12,WK,111359328,Englewood Stn,1,  76 28,1018382
120,WK,111359329,Wagon Rd PnR,0, 120 12,1018384
120,WK,111359330,Wagon Rd PnR,0, 120 24,1018384
120,WK,111359331,Wagon Rd PnR,0, 120  9,1018384
120,WK,111359332,Wagon Rd PnR,0,   8 32,1018384
120,WK,111359333,Wagon Rd PnR,0,   8 32,1018384
120,WK,111359334,Wagon Rd PnR,0, 120 22,1018384
120,WK,111359335,Wagon Rd PnR,0,122X 25,1018384
120,WK,111359336,Prairie Center  120 via 120th,0, 228 10,1018385
120,WK,111359337,Prairie Center  120 via 120th,0, 120  5,1018385
120,WK,111359338,Prairie Center  120 via 120th,0, 112 18,1018385
120,WK,111359339,Prairie Center  120 via 120th,0, 228 10,1018385
120,WK,111359340,Prairie Center  120 via 120th,0, 228  3,1018385
120,WK,111359341,Wagon Rd PnR,0, 228 10,1018384
120,WK,111359342,Prairie Center  120 via 120th,0, 228  3,1018385
120,WK,111359343,Prairie Center  120 via 120th,0, 112 16,1018385
120,WK,111359344,Prairie Center  120 via 120th,0, 128  4,1018385
120,WK,111359345,Prairie Center  120 via 120th,0, 120 24,1018385
120,WK,111359346,Prairie Center  120 via 120th,0, 228  3,1018385
120,WK,111359347,Prairie Center  120 via 120th,0, 120 12,1018385
120,WK,111359348,Prairie Center  120 via 120th,0, 120 24,1018385
120,WK,111359349,Prairie Center  120 via 120th,0, 120  5,1018385
120,WK,111359350,Prairie Center  120 via 120th,0, 128  4,1018385
120,WK,111359351,Prairie Center  120 via 120th,0, 112 18,1018385
120,WK,111359352,Prairie Center  120 via 120th,0,   8 32,1018385
120,WK,111359353,US36 & Broomfield,1, 120 24,1018387
120,WK,111359354,US36 & Broomfield,1, 120  9,1018387
120,WK,111359355,US36 & Broomfield,1,   8 32,1018387
120,WK,111359356,US36 & Broomfield,1, 120 12,1018386
120,WK,111359357,US36 & Broomfield,1, 120  5,1018386
120,WK,111359358,US36 & Broomfield,1, 120 23,1018386
120,WK,111359359,US36 & Broomfield,1, 120 24,1018386
120,WK,111359360,US36 & Broomfield,1,   8 32,1018387
120,WK,111359361,US36 & Broomfield,1, 120 22,1018386
120,WK,111359362,US36 & Broomfield,1, 228  3,1018386
120,WK,111359363,US36 & Broomfield,1, 228  3,1018386
120,WK,111359364,US36 & Broomfield,1, 120  5,1018386
120,WK,111359365,US36 & Broomfield,1,   8 32,1018387
120,WK,111359366,US36 & Broomfield,1, 112 18,1018386
120,WK,111359367,US36 & Broomfield,1, 228 10,1018386
120,WK,111359368,US36 & Broomfield,1, 228 10,1018386
120,WK,111359369,US36 & Broomfield,1, 120 24,1018386
120,WK,111359370,US36 & Broomfield,1,122X 25,1018386
120,WK,111359371,US36 & Broomfield,1,   8 32,1018386
120,WK,111359372,US36 & Broomfield,1, 128  4,1018386
120,WK,111359373,US36 & Broomfield,1, 112 18,1018386
120,WK,111359374,US36 & Broomfield,1, 120 12,1018386
120X,SA,111359375,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359376,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359377,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359378,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359379,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359380,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359381,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359382,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359383,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359384,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359385,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359386,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359387,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359388,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359389,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359390,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359391,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359392,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359393,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359394,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359395,Thornton PnR Wagon Rd PnR,0,120X 71,1018389
120X,SA,111359396,Thornton PnR Wagon Rd PnR,0,120X 63,1018389
120X,SA,111359397,Union Station,1,120X 71,1018391
120X,SA,111359398,Union Station,1,120X 63,1018391
120X,SA,111359399,Union Station,1,120X 63,1018391
120X,SA,111359400,Union Station,1,120X 63,1018391
120X,SA,111359401,Union Station,1,120X 63,1018391
120X,SA,111359402,Union Station,1,120X 63,1018391
120X,SA,111359403,Union Station,1,120X 63,1018391
120X,SA,111359404,Union Station,1,120X 63,1018391
120X,SA,111359405,Union Station,1,120X 63,1018391
120X,SA,111359406,Union Station,1,120X 63,1018391
120X,SA,111359407,Union Station,1,   9  2,1018391
120X,SA,111359408,Union Station,1,120X 71,1018391
120X,SA,111359409,Union Station,1,120X 71,1018391
120X,SA,111359410,Union Station,1,120X 71,1018391
120X,SA,111359411,Union Station,1,120X 63,1018391
120X,SA,111359412,Union Station,1,120X 71,1018391
120X,SA,111359413,Union Station,1,120X 63,1018391
120X,SA,111359414,Union Station,1,120X 71,1018391
120X,SA,111359415,Union Station,1,120X 71,1018391
120X,SA,111359416,Union Station,1,120X 71,1018391
120X,SA,111359417,Union Station,1,120X 71,1018391
120X,SA,111359418,Union Station,1,120X 71,1018391
120X,SA,111359419,Union Station,1,120X 71,1018391
120X,WK,111359420,Thornton PnR Wagon Rd PnR,0,120X 89,1018389
120X,WK,111359421,Thornton PnR Wagon Rd PnR,0,120X 99,1018389
120X,WK,111359422,Thornton PnR Wagon Rd PnR,0,120X 70,1018389
120X,WK,111359423,Thornton PnR Wagon Rd PnR,0,120X 70,1018389
120X,WK,111359424,Thornton PnR Wagon Rd PnR,0,120X 85,1018389
120X,WK,111359425,Thornton PnR Wagon Rd PnR,0,120X 77,1018389
120X,WK,111359426,Thornton PnR Wagon Rd PnR,0,120X 70,1018388
120X,WK,111359427,Thornton PnR Wagon Rd PnR,0,120X 98,1018389
120X,WK,111359428,Thornton PnR Wagon Rd PnR,0,120X 98,1018389
120X,WK,111359429,Thornton PnR Wagon Rd PnR,0,120X 77,1018389
120X,WK,111359430,Thornton PnR Wagon Rd PnR,0,120X 98,1018389
120X,WK,111359431,Thornton PnR Wagon Rd PnR,0,122X  8,1018389
120X,WK,111359432,Thornton PnR Wagon Rd PnR,0,120X 77,1018389
120X,WK,111359433,Thornton PnR Wagon Rd PnR,0,120X 98,1018389
120X,WK,111359434,Thornton PnR Wagon Rd PnR,0,120X 77,1018389
120X,WK,111359435,Thornton PnR Wagon Rd PnR,0,120X 86,1018389
120X,WK,111359436,Thornton PnR Wagon Rd PnR,0,120X 85,1018389
120X,WK,111359437,Thornton PnR Wagon Rd PnR,0,120X 70,1018389
120X,WK,111359438,Thornton PnR Wagon Rd PnR,0,120X 98,1018389
120X,WK,111359439,Thornton PnR Wagon Rd PnR,0,120X 82,1018389
120X,WK,111359440,Thornton PnR Wagon Rd PnR,0,120X 77,1018389
120X,WK,111359441,Thornton PnR Wagon Rd PnR,0,120X 41,1018389
120X,WK,111359442,Thornton PnR Wagon Rd PnR,0,120X 85,1018389
120X,WK,111359443,Thornton PnR Wagon Rd PnR,0,120X 25,1018389
120X,WK,111359444,Thornton PnR Wagon Rd PnR,0,120X 89,1018389
120X,WK,111359445,Thornton PnR Wagon Rd PnR,0,120X 25,1018389
120X,WK,111359446,Thornton PnR Wagon Rd PnR,0,120X 41,1018389
120X,WK,111359447,Thornton PnR Wagon Rd PnR,0,120X 70,1018389
120X,WK,111359448,Thornton PnR Wagon Rd PnR,0,120X 89,1018389
120X,WK,111359449,Thornton PnR Wagon Rd PnR,0,120X 70,1018389
120X,WK,111359450,Thornton PnR Wagon Rd PnR,0,120X 41,1018388
120X,WK,111359451,Thornton PnR Wagon Rd PnR,0,120X 89,1018388
120X,WK,111359452,Thornton PnR Wagon Rd PnR,0,120X 70,1018388
120X,WK,111359453,Thornton PnR Wagon Rd PnR,0,120X 41,1018388
120X,WK,111359454,Thornton PnR Wagon Rd PnR,0,120X 70,1018388
120X,WK,111359455,Thornton PnR Wagon Rd PnR,0,120X 41,1018388
120X,WK,111359456,Thornton PnR Wagon Rd PnR,0,120X 89,1018389
120X,WK,111359457,Thornton PnR Wagon Rd PnR,0,120X 42,1018388
120X,WK,111359458,Thornton PnR Wagon Rd PnR,0,120X 45,1018388
120X,WK,111359459,Thornton PnR Wagon Rd PnR,0,120X 44,1018388
120X,WK,111359460,Thornton PnR Wagon Rd PnR,0,120X 41,1018388
120X,WK,111359461,Thornton PnR Wagon Rd PnR,0,120X 49,1018388
120X,WK,111359462,Thornton PnR Wagon Rd PnR,0,120X 43,1018388
120X,WK,111359463,Thornton PnR Wagon Rd PnR,0,120X 42,1018388
120X,WK,111359464,Thornton PnR Wagon Rd PnR,0,120X 44,1018388
120X,WK,111359465,Thornton PnR Wagon Rd PnR,0,120X 41,1018388
120X,WK,111359466,Thornton PnR Wagon Rd PnR,0,120X 45,1018388
120X,WK,111359467,Thornton PnR Wagon Rd PnR,0,120X 43,1018388
120X,WK,111359468,Thornton PnR Wagon Rd PnR,0,120X 41,1018389
120X,WK,111359469,Thornton PnR Wagon Rd PnR,0,120X 77,1018389
120X,WK,111359470,Thornton PnR Wagon Rd PnR,0,120X 98,1018389
120X,WK,111359471,Thornton PnR Wagon Rd PnR,0,120X 82,1018389
120X,WK,111359472,Thornton PnR Wagon Rd PnR,0,120X 89,1018389
120X,WK,111359473,Thornton PnR Wagon Rd PnR,0,122X  8,1018389
120X,WK,111359474,Thornton PnR Wagon Rd PnR,0,120X 77,1018389
120X,WK,111359475,Thornton PnR Wagon Rd PnR,0,120X 99,1018389
120X,WK,111359476,Thornton PnR Wagon Rd PnR,0,120X 86,1018389
120X,WK,111359477,Thornton PnR Wagon Rd PnR,0,120X 25,1018389
120X,WK,111359478,Thornton PnR Wagon Rd PnR,0,120X 90,1018389
120X,WK,111359479,Union Station,1,120X 82,1018391
120X,WK,111359480,Union Station,1,120X 43,1018395
120X,WK,111359481,Union Station,1,120X 41,1018395
120X,WK,111359482,Union Station,1,120X 41,1018395
120X,WK,111359483,Union Station,1,120X 41,1018393
120X,WK,111359484,Union Station,1,120X 49,1018393
120X,WK,111359485,Union Station,1,120X 70,1018393
120X,WK,111359486,Union Station,1,120X 44,1018393
120X,WK,111359487,Union Station,1,120X 51,1018390
120X,WK,111359488,Union Station,1,120X 49,1018395
120X,WK,111359489,Union Station,1,120X 43,1018395
120X,WK,111359490,Union Station,1,120X 42,1018393
120X,WK,111359491,Union Station,1,120X 41,1018395
120X,WK,111359492,Union Station,1,120X 45,1018395
120X,WK,111359493,Union Station,1,120X 42,1018395
120X,WK,111359494,Union Station,1,122X  1,1018391
120X,WK,111359495,Union Station,1,120X 70,1018395
120X,WK,111359496,Union Station,1,120X 48,1018395
120X,WK,111359497,Union Station,1,  12 47,1018390
120X,WK,111359498,Union Station,1,120X 41,1018391
120X,WK,111359499,Union Station,1,120X 86,1018391
120X,WK,111359500,Union Station,1,120X 85,1018391
120X,WK,111359501,Union Station,1,120X 77,1018391
120X,WK,111359502,Union Station,1,120X 98,1018391
120X,WK,111359503,Union Station,1,120X 45,1018394
120X,WK,111359504,Union Station,1,120X 42,1018395
120X,WK,111359505,Union Station,1,120X 44,1018395
120X,WK,111359506,Union Station,1,120X 49,1018395
120X,WK,111359507,Union Station,1,120X 51,1018395
120X,WK,111359508,Union Station,1,120X 98,1018391
120X,WK,111359509,Union Station,1,120X 98,1018391
120X,WK,111359510,Union Station,1,120X 77,1018391
120X,WK,111359511,Union Station,1,120X 98,1018391
120X,WK,111359512,Union Station,1,122X  8,1018391
120X,WK,111359513,Union Station,1,120X 85,1018391
